CTYNAME,0_4,5_19,20_,Cum_inf,Cum_inf_low,Cum_inf_high,Cum_inf_0,Cum_inf_0_low,Cum_inf_0_high,Cum_inf_1,Cum_inf_1_low,Cum_inf_1_high,Cum_inf_2,Cum_inf_2_low,Cum_inf_2_high,Cum_Hosp,Cum_Hosp_low,Cum_Hosp_high,Cum_Hosp_0,Cum_Hosp_1,Cum_Hosp_2
Cass,1671,5477,21511,261.31031945209446,206.77534351851705,333.63859548800053,117.83354311832866,91.32560422290696,150.22708539707128,96.36801038859406,76.47911704397596,121.86666797075932,47.87662351525436,37.02762778246777,60.82325420919617,44.12754645926766,34.19935965024803,56.72538598641495,28.000882070553,9.736519716043423,6.284034934124502
Castro,567,1766,4894,157.55164551477685,127.63853186475812,192.31106498661995,68.07589132239482,54.916716279856615,81.71116149032414,68.35449128544789,56.92109360980969,83.61515701511615,21.463087583579565,17.354810813263462,26.56707235211474,26.971807683019755,21.417765122513902,33.53751303904165,16.831710347572656,7.1389817559238224,2.915810986281574
Chambers,3579,12736,37561,272.355682296187,209.10459684900897,363.1850234499778,128.78480763456503,97.44915975081764,173.575440365123,104.23884711734866,81.5965267873591,139.2292495775889,39.185700208257295,30.01562972313569,52.93613752476671,45.29973393739827,34.70451152758652,60.24897005476341,29.75620881946931,10.443827225924942,5.109261957987357
Cherokee,3500,10902,37815,205.70873159931784,164.55270090404082,265.3536904031096,99.2705137537457,78.931765096839,131.02770607626837,76.50753645978503,61.12217143184823,95.29664854210084,30.515561065607507,23.93717085408792,39.06157135630699,35.33188384025023,28.211490045337392,46.22613470342301,23.546186725467223,7.745545146971883,3.9759806195198673
Childress,314,1145,5329,217.02323247024304,181.5289809782997,249.1975296957376,65.07082140575653,55.807928294269566,72.60117195337229,97.722253420432,82.05917462753547,113.05682707701696,54.79743844093518,44.13066597062927,64.60938939501672,34.47129581561867,28.4098559471313,39.69257725824514,16.669448689220875,10.229500193806812,7.430297838069899
Clay,541,1875,8322,199.3684253862081,165.6445240421282,231.9571096422729,74.1277915147096,62.4801110573647,84.54703340466487,80.65698469232267,66.40103386740479,95.54011312673164,44.0618546484672,35.5303687622563,52.42549873091224,32.72781573366242,26.78982561465818,39.010348388005816,18.48344512938707,8.412517235414914,5.905720417628093
Cochran,212,534,1763,141.87918118669126,122.61581818289956,161.99204023496236,54.89727456040718,49.223216987240974,61.62568883239426,60.333363403422055,51.96114985542514,69.71990303667506,26.65671277503812,22.20456333512952,31.709805172287517,24.78953112276293,21.54455790695074,28.977433721572,14.348779044460072,6.6392594353731695,3.771092243171825
Coke,177,596,2579,141.6306329933304,121.88154493053496,160.3635007087634,46.34154553340386,41.13750760938267,51.17421511841601,56.17968352469085,48.36264928443399,63.67722592573643,39.45996973737533,32.8716396480321,46.76892546799327,23.908312416528304,20.50874208488945,27.816616405158133,12.19969188480426,6.154642005723473,5.531861313055442
Coleman,427,1377,6038,198.74424732014612,166.34159228602172,232.57811098470535,73.49824011571069,63.05432434185633,84.41941347085408,79.5113406369698,65.33271812193075,94.29385458970005,44.91443951106126,36.179468019777374,54.3262483932145,32.89868670751062,27.339917378695286,39.33990637400103,18.633585309773352,8.33776640962876,6.091843727598196
Collin,68206,256156,870997,453.9614774984085,331.66892303933224,630.9485003268194,207.15874101282404,147.3112042749083,302.0100051594947,175.7288978163946,129.6440707355539,228.87123176892217,73.60634659058654,53.99152694972919,99.25553988115205,72.89471893505208,52.61085887967211,101.16416034517113,47.0881689063404,16.831411114787464,9.338342345764914
Collingsworth,167,561,1835,135.91206654610488,117.28116576650392,157.10291768802708,43.87363105393311,39.69086135321364,48.67707360808531,62.83674863936274,53.911955276065534,73.75247000025702,28.917241668714407,23.94435598887293,34.868324051347045,22.5430383590362,19.353120955220643,26.22479959508137,11.575282045972092,6.895903158323339,4.0630206482579965
Colorado,1380,4071,15666,189.13602127786368,156.5785010363438,240.0191434339941,91.147134214911,72.6767169746853,115.55501090652812,66.46279368942545,56.15364838794957,81.69321526593468,31.391725598554,26.23163517317945,39.60123479235821,33.058793580632354,26.713536994087278,42.090725351270216,21.97632148582193,6.940182977220271,4.17716392819254
Comal,10135,36867,146926,393.5362410963661,282.6599863485164,552.6097964328203,178.5284274005204,127.59008571980272,257.0355439392628,141.0715843511407,102.48604016422064,193.8050036930023,72.95267991076872,52.65380341091572,103.57501255266338,64.65231938099843,44.18356607438103,90.86801599255428,41.19072262477579,13.744464697095951,9.342282891707518
Comanche,850,2632,10568,214.63144934485135,180.24176129456063,270.09722653488166,90.86716231637004,74.38554421133162,108.88416782029978,86.2593203781748,70.72757599581473,109.45831532381652,39.58831800645273,31.74257770518903,51.40542042781279,36.3880591397084,29.1081659599326,44.92741031379307,22.387999690869503,8.795713755691063,5.241749277356385
Concho,118,367,2812,176.9627480869776,159.45621554433427,196.28315052980807,36.99907120892757,33.23155844033935,40.83577877914366,79.60428359879788,72.38200044134979,86.70502878953094,59.9702703830799,52.06973205963667,68.21199579734383,27.40921949893221,23.876108936272264,31.15761818045933,9.822918298211045,9.037618783634406,8.44621049513873
Cooke,2679,8621,32482,319.04895700862966,243.8878880262496,406.8213566540255,146.30667159524978,109.50058111037048,184.934744954724,118.57460534986797,92.78735411874888,149.51438428090853,54.520262905544925,41.87338186080591,70.27420152952962,53.62417302236018,40.66874691229389,67.890195641358,34.689394902502215,11.86503356782449,7.06451857949373
Coryell,5354,15707,63817,318.07965482616373,242.36542539453143,433.48124941380246,156.93301512090758,117.52257398901573,220.91212918054697,107.76635498537482,83.37988086998557,140.7141637378174,53.94768059707539,41.07750047875037,71.95745559317382,53.87884571361343,41.24375226320719,74.26178948510746,36.27564499380483,10.726432887237705,6.896363113386279
Cottle,52,226,1016,93.02271924881148,84.52214545800057,103.13311565640674,18.031603599030625,16.546923517817923,19.832140714632043,48.88118016522702,44.89493881681071,53.68539325482361,26.091560199104787,23.04935569910499,30.171682357493115,14.2592807509741,12.56988490137325,16.183822235122097,4.8473525810955085,5.673933831982742,3.7639997526223774
Crockett,200,610,2048,103.57333364694604,90.9888562804128,119.48766588498076,38.63836869434894,34.12013062652955,43.43656500433673,46.79362473948624,40.6615481523588,54.45546880937251,18.04191558283337,15.45341099985922,21.5709149102102,17.68520979075622,15.401750963635411,20.74558113172093,10.021397328170028,5.1360770114991166,2.526753856306609
Crosby,300,1115,3502,158.40469296672893,136.21322016030828,184.91138145574968,52.86729374694211,46.12227376636373,60.48100349640163,78.08885356131356,66.42238948941457,91.96076618282684,26.999633316091924,22.72950530710813,32.8203457896556,25.32199700482679,21.274719649875667,30.278508912189007,13.388467874644183,8.248639928057614,3.680567865617992
Culberson,144,424,1628,130.70074689481297,115.69834655990262,146.13505982998046,38.52202851501531,34.938624684607056,42.85269115450341,65.6882006495594,58.275629230081776,74.18560722942459,26.242784448284525,22.42429967023344,30.68043973106941,21.27636320717331,18.75039918169573,24.392987275422325,10.203953478471668,7.368977948320316,3.707483088190741
Dallam,819,1868,4550,202.68234633735048,170.752168337766,243.54133386654567,108.11257089028987,91.27420089557027,130.55725890237298,72.6450158670161,59.431326676548,87.87406163638879,22.857148366377693,18.562602246592064,28.155057924240857,37.5864792654301,30.7901162854697,46.06146065255632,26.958607055097502,7.513742373285547,3.0809327082414915
Dallas,175055,538936,1892367,308.7029945859844,236.60865363774064,417.2269263311415,155.5688002627084,115.72184128610864,216.34081163153425,110.99274863237964,85.95567379748199,142.803339815934,44.56633138743573,33.782408814792234,58.74105084647454,52.58683442933376,38.45884959211647,69.7537639267962,35.71744010100786,10.968500890212802,5.717187286356106
Dawson,876,2409,8719,301.4334964764428,245.6031415695506,360.4431245025965,132.9481552135777,108.40240111630716,156.28935052011408,114.2799632744932,91.49127994495252,138.0154725853717,54.76041819704323,43.068218543122256,67.41758511882219,51.97146892845026,41.74611165215231,63.30910102978637,33.00184703872348,11.779284794873211,7.314952829449111
DeWitt,1117,3879,14933,180.57600771864145,139.26675102877476,242.1631287608592,77.25665509242805,60.04787782976432,102.80752100951555,71.37167940849092,56.56966249878797,95.86839377673915,32.430150801198394,25.2292138006584,44.45745179422876,30.48477905588056,23.27386659788018,39.75212714561285,18.699135924303413,7.41963750311385,4.3970795805476905
Deaf Smith,1635,4665,12047,177.8896264810029,142.16230476246093,220.20462540153136,88.65069127387383,69.63620226536136,110.83408695960348,70.35031419952642,56.685314956275086,86.3094456579312,19.58699879853341,15.276830011605789,24.064313449113595,31.373077067405447,24.43026126071366,40.06714149372052,21.56701335268976,7.232684892989617,2.637836342703776
Delta,365,1078,4077,133.96764800136287,111.58665884826088,159.72196337164118,57.18304147457605,47.91190640940164,66.16038440252545,51.36628223372059,42.95503540256095,61.10810311999842,25.546651883105024,20.7255743197925,31.293555714590926,23.424430399690262,19.767109370520355,27.81178845264392,14.440940690903286,5.539015950069996,3.5101160118964674
Denton,57654,199676,750373,594.8626410331071,445.61979085821696,817.2444329196887,281.78997994772936,207.91071238903552,388.2055661191381,209.3429152367358,161.20403000458683,273.3642985289844,103.29749620745407,77.78466340230251,136.71463829854466,95.80631212057122,70.77583300024386,130.6751652179403,63.17420711791101,20.063110485550588,12.877553312585528
Dickens,88,270,1353,112.01807029591431,101.20404169323548,122.209514440991,28.528509106404425,26.05251072359377,30.76065697938326,52.73356468658391,47.91515156083087,56.86597328278558,30.7702005395756,27.04331072639477,34.37882064460001,18.016282423559893,15.998630921572534,20.285381254483216,7.579054801918545,6.014389029139768,4.437450960641695
Dimmit,624,2013,5620,161.2041564236169,133.62031436677935,193.90149418852093,65.95389898572083,53.16168057757597,78.23343125846975,74.23542195120714,61.80688693186693,90.13421932700192,20.88135602781056,17.129813532351665,25.795844484477406,26.997499852187243,21.711454766060847,32.644123820637894,16.325373711871904,7.799259578622042,2.8052460922741345
Donley,158,681,2375,261.9815641750281,235.05088014012057,290.64508087663074,49.54155841181068,44.45659819447059,53.51710330849401,158.21162754550437,142.39882743428691,174.69245623727505,54.042002710034126,46.98403627512074,62.47450141038127,38.03305643910818,32.71504241075619,42.73981169676836,12.963168879526004,17.38805870231736,7.467332370647212
Duval,664,2092,6848,182.4738347855601,146.66465296038288,229.5028332106111,74.67446281682815,59.46349363716165,91.78505268629166,81.04329496636907,65.80812394284466,101.84724847712664,27.75963114282257,22.073163413947952,35.78459292907596,30.42901675256501,24.18037634144479,39.17428755770712,18.332737591208677,8.368522004833029,3.7321823111075783
Eastland,1058,3502,13477,427.7117131277949,333.7310837622456,534.1214321635808,148.32957123187637,119.7593296737982,179.88866034307046,201.8578859599035,157.23234633601132,254.35330739186372,78.02843567344956,58.92840138128837,100.51262811577368,66.52479997086999,52.372071591914406,82.70257796550543,36.23521856417467,20.25135885436295,10.127473892011157
Ector,14192,40797,109505,269.55236331594097,201.9443397404664,386.85287340398617,146.20188224294697,105.05405030012751,214.1172456138732,93.19703996961806,72.8891924582264,128.7894114212531,30.086579594516323,22.92168260129374,43.11850040831565,47.240017614724096,34.74175994191519,67.20902730293265,33.9347140796923,9.320033649748458,3.874137599572652
Edwards,84,241,1068,82.95093308514873,73.69149264751087,91.68230057641723,25.12450266664232,22.6490757602125,27.64973804830827,36.48533778100237,32.59994687204518,40.41936627163377,21.222693590990502,18.26752231259928,24.149940813928744,14.075383760517944,12.365395100126264,15.753134375945676,6.726233750421805,4.241599111482298,3.0741104063293294
