CTYNAME,0_4,5_19,20_,Cum_inf,Cum_inf_low,Cum_inf_high,Cum_inf_0,Cum_inf_0_low,Cum_inf_0_high,Cum_inf_1,Cum_inf_1_low,Cum_inf_1_high,Cum_inf_2,Cum_inf_2_low,Cum_inf_2_high,Cum_Hosp,Cum_Hosp_low,Cum_Hosp_high,Cum_Hosp_0,Cum_Hosp_1,Cum_Hosp_2
Foard,49,201,829,14.857508503892664,12.851548262398463,17.413670114085768,4.166460193059009,3.479399230528467,4.945215117002531,9.212428862861078,7.940124482013522,10.762364229821172,1.500831941064209,1.279996520372541,1.8029015522801897,2.4962454549227315,2.108933565718281,2.942542823051776,1.0973018714736686,1.173462907757166,0.22384750589935815
Fort Bend,53674,211437,651667,10.274056459432973,8.622143295309309,11.807269307511614,2.9212588385854117,2.344518116622957,3.4860591024079204,6.767510298187226,5.77703037275089,7.690828667885754,0.5625986863671719,0.4713100883699833,0.6536780133287025,1.7476620061546444,1.4717484018808624,2.0549033161766808,0.7755155251918173,0.8965129331502968,0.0851862506801512
Franklin,592,1984,8159,14.892859330138677,12.85873938010757,17.61197511181286,4.400705529666151,3.659439683863398,5.33458105634607,9.358897550039185,8.087536717968085,10.985337536595537,1.0652367120833646,0.9149494703656038,1.264515390665699,2.4934051550767036,2.1058516018921307,2.9849222271953466,1.1578866458697181,1.1764484203948933,0.159603185425751
Freestone,1136,3903,15402,16.299389117375554,13.896313854049962,19.05699988000516,5.708491146305773,4.646363727935577,6.955316367962781,9.099621056657007,7.868307011514217,10.509917961205744,1.4755706154971242,1.245547913548371,1.72046473666218,2.842619887491466,2.3612436878534475,3.3733121233564045,1.4771587875002714,1.1395556504727464,0.21817528861949653
Frio,1150,4005,12832,13.518130764805843,11.449153406317194,15.883071645476736,3.50696806472337,2.9306415143680113,4.323412995338668,9.432878703746518,8.114250572030468,11.051391059286509,0.5643916771958438,0.47947158354480485,0.6741174868668763,2.1704639480611636,1.8315839005898211,2.5992228587758923,0.9135463713090104,1.178386793054388,0.08430966610085544
Gaines,2341,6500,13682,164.54863740134078,128.5405885825039,211.2324686672788,87.33649243683271,67.0002505262622,114.79811278934974,62.69570093137165,50.3525867134991,78.88053424606042,14.567509681085834,11.43190494202417,18.95638192760868,29.400260682113952,22.482242856009027,38.51357496544147,20.918163364446595,6.503833885713977,1.9548598966818835
Galveston,20512,73006,268226,16.046433891154642,13.437572407891718,18.648030765446066,5.026417217006319,4.110653126691469,6.128289507644237,9.792403893511867,8.394380643483196,11.171090692861402,1.198604674979293,1.01063893205601,1.3921126305732778,2.6923204251979884,2.2528111437376612,3.202236981262742,1.2985359040387507,1.2117474827037613,0.1759958183370981
Garza,219,811,3487,15.043157116604432,12.719503329889037,17.666571363008682,4.246912397608418,3.5625639146271144,5.006985728128622,9.588707307592351,8.077323887203192,11.189502190035746,1.2244831585209766,1.0238281441035957,1.453764193640424,2.4851826839647755,2.1390999730508202,2.9550144879059497,1.1018539016390831,1.2045127050421416,0.1819886560894004
Gillespie,1303,4565,21865,24.480452099458507,21.059855406183758,28.778893772333372,8.427468703106783,6.93877187047597,10.201540633309287,13.059777388924086,11.352745320614407,15.155597220412274,2.9354694157993215,2.5219990326522526,3.4227167360741992,4.143900244384833,3.463513138436192,4.940247659782561,2.1454514223438474,1.5686292837545799,0.4266200648330574
Glasscock,82,232,827,16.076684084313676,14.128790873805396,17.987494798836558,5.799035545403046,4.959238670419123,6.615796043173584,8.868662909206764,7.90015494663156,9.993590663884719,1.378507972373035,1.209101955301986,1.575518852104413,2.868760489734822,2.5003185314156515,3.241785204092957,1.5219211546096416,1.1332137189612426,0.20837333493452925
