CTYNAME,0_4,5_19,20_,Cum_inf,Cum_inf_low,Cum_inf_high,Cum_inf_0,Cum_inf_0_low,Cum_inf_0_high,Cum_inf_1,Cum_inf_1_low,Cum_inf_1_high,Cum_inf_2,Cum_inf_2_low,Cum_inf_2_high,Cum_Hosp,Cum_Hosp_low,Cum_Hosp_high,Cum_Hosp_0,Cum_Hosp_1,Cum_Hosp_2
Gaines,2341,6500,13682,13.700838795309794,11.86906390596543,16.795117925285233,5.362120504308684,4.412653620154786,6.82276690398704,7.768510652478092,6.885099476999523,9.35567176616591,0.5593785932022943,0.48501942872024756,0.6842798299611804,2.4826905554580136,2.097829012445649,3.062167593628668,1.3911435525081033,1.002348893502509,0.08442734475833674
Galveston,20512,73006,268226,15.178589451538706,12.7717928268666,17.709873033516804,4.757692314340698,3.7998750143710276,5.662502461123704,9.323141363357589,8.089236414662654,10.821196344912527,1.1110446509524952,0.9358838048925456,1.3100122814253905,2.5579680736858297,2.102420639954207,3.0333555757006656,1.2253594204414804,1.1636602209162072,0.1655093880437733
Garza,219,811,3487,15.016150019044861,13.015402774312387,17.366478347635237,4.220945277333152,3.5937753166050066,5.119972461429754,9.584056148262974,8.262364301932214,10.911546003833166,1.2231492051339568,1.0496059634744908,1.4219748974995627,2.491922409249293,2.116683402174072,2.9370875935542644,1.1042581491358257,1.204188144246558,0.1822159625183422
Gillespie,1303,4565,21865,15.054742451255848,12.899054620496944,17.845795062114778,4.634515763351175,3.8369903959158873,5.705590404116712,8.962497260766611,7.704854595006639,10.582873876497713,1.4065098623808985,1.195576638308811,1.677143238098375,2.559638896390942,2.1522534023776787,3.089176223825361,1.2107523121532682,1.1311694334329991,0.20933526842740557
Glasscock,82,232,827,12.8203108636853,11.135907257141245,14.67795865733951,4.513643022683292,3.779705015042611,5.373338465886586,7.3862056594245376,6.488659684262923,8.4081943030203,0.909248962817528,0.7850391718704097,1.050007232295507,2.2934880388396763,1.93336568088439,2.6723141533966874,1.1920447867865498,0.96116056733821,0.137528438531575
Goliad,327,1210,5607,13.384759900939383,11.256982820646801,15.471744810200558,3.9914490319190983,3.2873281229062936,4.794687568003513,8.125885740668373,6.840299791157633,9.393053587456285,1.2623631128858221,1.0606133590511422,1.471709453636489,2.2698392026666405,1.9015771315444954,2.6608738415868114,1.0480438052635805,1.0431350350796889,0.19077299297366823
Gonzales,1434,4368,14128,13.409953343811214,11.528288480798626,15.547666857368363,4.245346241343899,3.5552953285500295,5.145734305940829,8.458946347641806,7.234647601373482,9.638286317652867,0.6743433588489519,0.575723134998247,0.7766836448976148,2.2931804263829254,1.9389520454050382,2.7016157422014833,1.1114655392288877,1.0716177145197032,0.10075008606380209
Gray,1247,4534,15135,13.4296056493482,11.354635691395456,15.31689010092258,4.228416861931134,3.4245471729441435,4.9208449973766255,8.275460125234131,7.110558835977748,9.449079177894951,0.8926901778177397,0.7521396422618664,1.0310521390134453,2.283614886819646,1.9362886436695146,2.623727287442499,1.092385656026618,1.047575620910087,0.1332082509969606
Grayson,9186,29798,107923,15.62646991248669,13.507397991672725,18.634631742253436,5.161266251081033,4.332399158908298,6.46940495869988,9.343884504644798,7.993488085434871,10.877731765963421,1.0982617938796813,0.9454914867390901,1.305231463331727,2.66062946168637,2.2970686921463908,3.266732658424035,1.32988703512082,1.1808071056461218,0.163248932124406
Gregg,8459,27616,90168,16.53062002563107,14.018480583347941,19.635834716620952,5.3863843544621215,4.440023395021124,6.610899561670106,10.198385972231641,8.544218662596666,11.946736607431967,1.008097546200947,0.8425726292576468,1.2047361161820735,2.7952392063243714,2.323667956237756,3.391152975818324,1.3968270940447973,1.2602665129732238,0.15043959162884835
Grimes,2000,6089,24295,14.75307473597499,12.704587166614557,17.814057693763907,5.162148368780045,4.357747267013885,6.244907981502147,8.53721309325077,7.365319438658955,10.151349361288649,1.1302890168248538,0.9659368470476792,1.3575564823285446,2.5907342192417246,2.182443843140481,3.172565365005313,1.3458294505863528,1.0790781806712997,0.16920920036557385
Guadalupe,10511,38993,138950,13.798966584076059,11.804018830875995,16.393432303369902,4.042895256669938,3.417954857092035,5.028636316637987,8.875644714130093,7.606278682862053,10.560784649546795,0.9094011640777626,0.7754513494699428,1.1037018708247042,2.29706819619849,1.9346861945437255,2.804050300236502,1.0343469332002693,1.1223171978538344,0.13576636829442917
Hale,2029,7254,22478,14.303837379483582,12.081757458187623,17.17162091813789,3.794236284053368,3.0916889448256577,4.662231330226171,9.883669597726344,8.368733704721693,11.755289396477389,0.6438721074117223,0.5448687297902445,0.7771948862202952,2.3233544844157907,1.9048309351418626,2.7546740678685895,0.9784983765412898,1.2253889329435068,0.09636013028265719
Hall,141,536,2141,18.392357553736396,15.654174344697427,21.095248322430926,4.646966036802458,3.8664856363914852,5.426459340429259,12.258345856716318,10.445063354250792,14.218223360297252,1.4362666496863623,1.201268033651681,1.6721807159508741,2.9278880877476836,2.456470746879676,3.3963674746982853,1.211526227333653,1.49991085175244,0.21288538278341906
Hamilton,431,1596,6592,10.364658918325201,8.922156855512238,11.748940589284688,3.24949893972362,2.7089669834857903,3.8191846590360754,6.219376102450694,5.390305271709022,7.068122587557747,0.8548621835220654,0.7418749036679253,0.9808745183770468,1.8219329305294178,1.5547906781288754,2.0933328367145028,0.863149249634442,0.8329067921911693,0.12927358831432922
Hansford,357,1274,3440,15.679603879370598,13.307330077110455,19.103904869482978,4.486339968338044,3.751104610833456,5.546175394042756,10.493971738062623,8.863697758735144,12.538480923944828,0.7643442264447389,0.6401294484676964,0.9272274356216385,2.570706387778053,2.147498544760585,3.164324589564257,1.1676728158672298,1.3024062995383274,0.11392786186846089
Hardeman,213,663,2614,16.308371968841417,14.267434932401807,19.07435851466859,4.66666057153949,3.9951067276689556,5.66213118853428,10.608596618720572,9.245659236318248,12.497371731508942,1.035186540235008,0.8977931963808917,1.2226302372903852,2.6869356751912683,2.310492552019509,3.1841221966734374,1.2181115463448466,1.323159785244945,0.1540948840583493
Hardin,3600,12198,42463,11.985695556107682,10.138351956035818,13.815632240155152,4.08912981443728,3.4272272886932558,4.949812366719905,7.0067569782035,6.071326596585988,7.927678781228261,0.8706909841230692,0.7370142165772532,0.9991328294238951,2.119787757407127,1.8043190151262967,2.504337298849592,1.0727810603712682,0.9156389229159336,0.13070964908642607
Harris,323835,1042746,3468544,13.785010393037595,11.388260740806974,16.15998578547206,4.465485392902866,3.5612648085512983,5.430139010627822,8.532217283045219,7.2109508147695305,10.003921381391953,0.8028245456920426,0.6662666609753165,0.9509962676083201,2.354570112893501,1.9122443570052843,2.835005847622951,1.165434246357572,1.080695275595311,0.12003820029180098
Harrison,4110,15119,51666,18.527020729093568,15.821362130939066,21.606412343904967,5.178379360177985,4.189049043577448,6.137392975548461,12.221013872899693,10.522042198732356,14.364723205543266,1.1406567441038469,0.9746839764738098,1.3509843881667298,2.9853325660672025,2.4741387688273124,3.5574763508450653,1.3260319065112403,1.489264944528821,0.16873949257763363
Hartley,330,911,3904,14.422349941806846,12.25944038126555,17.4162652285782,5.249371192370774,4.325148924971467,6.535273444488971,7.969191391398031,7.00503604210724,9.555990433983867,1.1579882985153698,0.9978071397863414,1.402892628568557,2.5740317644136494,2.1738466569311914,3.170196781595461,1.3738991921410508,1.0282081428316305,0.17374231513290547
Haskell,249,836,4300,16.334848045850354,13.942093912780917,19.14854100574751,4.864234777540662,4.008535653412856,5.858987638330824,9.874215780104379,8.41691888628335,11.56714126919392,1.604608839064084,1.3552483573401615,1.888091503092322,2.7292776130779925,2.293011142123932,3.2600249740981173,1.2591493750314646,1.2284412254314716,0.238357651712297
Hays,16031,56323,208132,28.944048115019086,24.083989468607047,34.04119413239408,7.694932452734988,6.22024638584608,9.28106107509995,19.397412411080047,16.347819560282517,22.618659679770094,1.8569000566016762,1.5430865774256337,2.1953376944713563,4.4229570948178,3.71297966546441,5.284207843107106,1.9287683746620607,2.222427431235719,0.2673702525989501
Hemphill,182,773,2234,16.78875036598116,14.41417288016285,19.75393322337447,4.093118676771756,3.4812546691477517,4.956028761172137,11.634339488166544,10.040652341087071,13.625066533885834,1.0052361424019591,0.8644014636846361,1.2000505780256803,2.622863958507647,2.2566618985891744,3.1062795447614318,1.0555048062165349,1.4139750462340646,0.14828748844476114
Henderson,4825,15568,65765,15.797888930217486,13.684687002594698,18.482922612199335,5.246995215964761,4.361455563859787,6.246075346216648,9.34399605376015,8.10963886638248,10.838574373775577,1.2796382933299308,1.100102999713718,1.4861132718851,2.7073869170221796,2.3193437360830327,3.203795620830945,1.36097948073258,1.171892525312737,0.19030470769417498
Hidalgo,68354,235487,594630,11.476902647968561,9.71167906859021,12.940416476458934,3.3131032681606123,2.6582896480252725,3.9591759116757888,7.724840949188344,6.592399557720483,8.7590438815846,0.4300680341987932,0.3626685277314628,0.487803552062653,1.911580346951648,1.624390358592882,2.2072371154129926,0.8549199700786922,0.9882241626414289,0.06459539818513055
Hill,2199,7491,28411,14.686843072638894,12.468958408193927,17.96415197100059,4.722212016639827,3.8963664106805544,5.999883138033461,8.840116539691532,7.574895881823126,10.552231664670096,1.1000577607302686,0.9284402854790873,1.3515449370167298,2.496150108722775,2.071265837488938,3.0863574508806386,1.2236502346034488,1.1175341167634927,0.16307137864882443
Hockley,1458,4882,15120,16.583929399076645,13.70282358007453,19.882287114391154,5.06796109962802,4.168929225914585,6.215237472709765,10.595336537983261,8.878892404153806,12.512319611166745,0.913897926151506,0.7518651989070053,1.0927697661876319,2.7547300897355713,2.228033326824899,3.3500576189764253,1.3146013953316802,1.307699813750883,0.13413093689339575
Hood,3343,11695,52736,13.721588257527358,11.847492541626288,16.01071241996978,4.385702867760216,3.6032270025310718,5.262328269270795,8.058696709765611,7.04717898031155,9.472598920174201,1.2420374879826577,1.0731038381445945,1.4648670453416461,2.3543420479471586,1.9986244982615804,2.8077744043138644,1.1405299781731382,1.0419470941758748,0.18595072442508298
Hopkins,2375,7738,28059,13.373919389400871,11.175447236199277,15.647725896683484,4.4293996719037025,3.5774286581360486,5.363567377372475,8.050262210344746,6.891367776630947,9.333969844525255,0.8938475951002656,0.750965340821335,1.0526282327656038,2.325654106729673,1.912638795037191,2.750754891807355,1.157777795785408,1.0301674575322668,0.1342607063786043
Houston,1200,3739,17127,14.398305465144583,12.322743387264094,16.561053322916422,4.95755955749806,4.1729278436621255,5.862048460679359,8.171043477825265,7.022885602881109,9.210901575352665,1.2650582207680896,1.0853893549410545,1.4539436683094786,2.5278911332951095,2.14907057964163,2.947182089043649,1.294516219486526,1.0410789649852938,0.18857620260305322
Howard,1786,6072,22696,15.52112502695147,13.116490152609973,18.23173865780982,4.518543923198769,3.745671026163701,5.431943843614135,9.965100960445518,8.565263729836799,11.553813811522264,0.9694933679601443,0.8121410306315556,1.1400395076792675,2.5466959665933926,2.1610091942903282,3.028305602307795,1.1721633722482019,1.2337210690237135,0.1443841459246311
Hudspeth,107,387,2957,42.577103238749785,36.85339869646319,49.118473622490804,7.627721628465836,6.424710505254401,9.268644996450478,30.738039571858195,26.688764731633142,35.574121570849435,4.100351333084808,3.4639736541886923,4.871310472282445,6.02657423090745,5.035495529211213,7.061848784906006,1.9406585689476947,3.499301411744166,0.5811417826380325
Hunt,7283,24099,81965,18.08265457552215,15.309836570069592,21.721074441036286,5.7209298152150065,4.65943380401391,7.060980107774734,11.251541283237055,9.51269171777355,13.501847003973008,1.1443904967099356,0.9622568889341463,1.3900858710808526,3.0420592006447684,2.4980866992130046,3.65367515923037,1.4769006046889646,1.3801054318847994,0.1685841698577798
Hutchinson,1142,4320,14571,15.48795765620556,13.262168557738137,18.33351659101552,4.475616960717362,3.7204488062062913,5.361426283042505,9.901945115191353,8.58035945460974,11.800873732795804,1.0595293018900032,0.9062759336261219,1.2658494610454671,2.549060933874869,2.1522376660137077,3.0282712021442775,1.1619005126325699,1.229411838421799,0.15798605675992422
Irion,95,295,1159,10.40309390260917,9.037521255880854,12.063207263446724,3.6003908045883657,2.978980930347771,4.2992831281154595,5.915243451947555,5.21369068870629,6.81772445583464,0.8760274294756345,0.7581255950471169,1.0142313377654408,1.8892435304950863,1.6103601489113715,2.233197487799539,0.9544361578222879,0.8047349740234468,0.1325921278664285
Jack,450,1719,6706,13.574928468040033,11.662375096763641,16.068108020436245,3.964086857798468,3.316008176732233,4.933921710672959,8.493072737110424,7.420819395364693,9.925001112091554,1.1040912950254647,0.9442016339783591,1.3063370486531838,2.288242976045624,1.9312571011909776,2.724736862957882,1.0275829621497081,1.081235793229986,0.16382775061003158
Jackson,1114,3153,10954,12.180406640132357,10.715794239918761,13.932513578625228,4.184391044919557,3.569140371860393,4.875037385832988,7.385053178353533,6.560284568673165,8.505752501173031,0.6282198405736867,0.5546289070682394,0.7252693901222138,2.1600136850539498,1.8786859546132193,2.4953140812972396,1.0957126676676507,0.9600722079173907,0.09500595613716195
Jasper,1908,6457,24329,14.327273609148133,12.11472587643805,16.803854316138995,4.7272913208139204,3.9050995415689065,5.694116377330952,8.556256310713142,7.41636671775152,9.975023898372577,1.0733712605404082,0.9177127449025513,1.2619790469847878,2.475020167608977,2.07635502134946,2.919464814684933,1.2280490593284692,1.087889670746879,0.16126296524720052
Jeff Davis,31,68,1757,12.396818864799085,11.192298558587739,13.748150040480931,3.87995904912007,3.3822653725490888,4.286992018931634,4.034961985925936,3.609614802414995,4.425254518089354,4.52840914755704,3.9343071008781703,5.073596144533291,2.35285496938172,2.0792008868881435,2.647664545106653,1.059567445083035,0.5943926712506942,0.7037726513048082
Jefferson,16250,51381,183865,12.14435539112526,10.574709099961837,14.177381701610358,4.098088935707235,3.419130738149452,5.016553093128823,7.313311918653584,6.4073956575473225,8.339464701311183,0.7748165257853221,0.668723002001854,0.898870169437619,2.1445363500153745,1.8682043953506398,2.5236509247561263,1.062971735765239,0.9563007014020773,0.11726432689897798
Jim Hogg,311,1207,3202,16.190881313453538,13.4697339592942,19.01327654273777,4.413409104924304,3.53934480463644,5.39781579253895,10.920914677907788,9.172994582615207,12.775449368922876,0.8508900093262656,0.7051124344869539,1.0169627220540969,2.6129217521802763,2.165296036160432,3.11884967036519,1.1484213092149709,1.3335739259786419,0.1259987620394865
Jim Wells,2535,8982,27145,11.292475962424238,9.62778411317534,12.870784022553506,3.3467103034224905,2.799706212084112,3.877729862350444,7.417106960081886,6.290297779502469,8.32697315148097,0.5671790210094982,0.4821232429600294,0.6499779316076292,1.925496353006117,1.6168329783384556,2.2266353522570537,0.8757256026897695,0.9616111127326246,0.08585967587808901
Johnson,12855,44340,145711,14.34692940866399,12.17572678434576,16.438477316300038,4.6539672125491,3.794677705507789,5.426945058184787,8.734689350105423,7.560447982281195,9.940493456864827,0.9532834235957601,0.8100290143011443,1.095339489162015,2.468532618403255,2.063826878135914,2.8502460603390163,1.210189555893123,1.1063176090813265,0.14276120319248758
Jones,813,3087,16481,15.361263959020668,12.980092437174918,18.360098311113003,3.865653721436196,3.213577048192413,4.870118840048136,10.104376095963993,8.643184424211443,11.920166767356601,1.3152945580061075,1.1152717818191278,1.5662395487058773,2.4514751502982977,2.077228150178115,2.9361638681860556,1.002940024847205,1.2624195998547303,0.19580614447583006
Karnes,758,2597,11663,14.70127935320199,12.720826472229287,17.468068296787028,3.992248691952918,3.3727004158726257,4.774554854725476,9.72913807812219,8.537375901856192,11.525617158723794,0.9813294343674333,0.8479319577039173,1.1644494370982337,2.3926974584876746,2.065900612601809,2.8378471679070745,1.029188465942953,1.2176447500166478,0.14630080195963086
Kaufman,13619,44593,127478,12.937582476259816,10.85420070164274,15.185978202197882,4.533118233894692,3.733472762134746,5.613436850322239,7.601787876172319,6.495385802705231,8.941346681503708,0.7587864112266164,0.6416778639987066,0.8902383944447957,2.260353375126683,1.8964642531169291,2.757282057692164,1.1769548608193852,0.9796726461169173,0.11331886206512135
Kendall,2384,9912,38241,15.106838825405706,13.00525372936208,17.936051476706318,4.125643701963078,3.458439906444327,5.090980370844691,9.715720667282554,8.373572270231156,11.629386623857275,1.2033168049975602,1.0333157322179478,1.4432043308359008,2.4616777633175135,2.070717719329426,2.934213457483583,1.0695624663823966,1.222823739911365,0.17647403515087257
Kenedy,10,52,281,10.67847225532767,9.871182840299126,11.498881402940839,1.822860516601731,1.5889962384530096,2.0874811174923638,7.84043262041298,7.334728232568933,8.345108165467131,1.0265376569211184,0.9277969946825523,1.1355317905183375,1.7063434141087526,1.5315883792028526,1.889116842579741,0.4901932549547938,1.0553925974877145,0.15809366012607406
Kent,43,145,546,29.057462219557532,25.646664152557722,31.96859743165048,6.608965436102936,5.71198584314308,7.532158637769079,20.327231153233175,18.148390793115436,22.250783567805897,2.0699429162798637,1.7716901558107063,2.3349792651559307,4.495305824706028,3.8740610283095567,5.150619257793378,1.7271560676772173,2.457883205092398,0.30556024605829035
Kerr,2453,8745,42717,21.067704063053505,18.112934245304718,25.272282305284836,5.820646865556518,4.790174677865488,7.184494951600495,13.371437959858714,11.517223192717475,15.911947057158839,1.8898740649445194,1.614995190393534,2.2604146443709814,3.3621956714101793,2.837935554903882,4.065937375007164,1.4908296865842015,1.5939683413310317,0.27353268269723163
Kimble,228,668,3546,14.073661391538042,11.788145901160188,16.032896449935837,4.526111200440411,3.6773976593872892,5.367280497695463,8.270137282541661,7.043578359493189,9.274009363656809,1.2443860104713913,1.0401584891275815,1.4251547422008823,2.444804449219037,2.0117530720003707,2.8917384955716856,1.1868918024584172,1.0647265727791475,0.18759733968066905
King,10,42,165,3.9084499754472946,3.5403613145069515,4.2964704721669555,1.1030111817838195,0.959068843761497,1.2898048189320004,2.3460381973472315,2.1597252206232906,2.560931211190945,0.4468678990955003,0.3972919640212713,0.49903831029284973,0.7705610204586115,0.6827703689282311,0.8754852710636235,0.3049512700922035,0.39858353828565285,0.0712037318953924
Kinney,138,507,2503,23.196688352803502,19.757470098047953,26.95827163504643,5.204267271502905,4.3108158839067,6.2334928831797365,16.262834424494947,14.02230843325805,18.879677928742808,1.7460246377779323,1.4694625113253037,2.050515022453357,3.550688432173192,3.014282330080477,4.133609716666087,1.3481212794673643,1.9338121710631144,0.25584242699230236
Kleberg,1915,6850,21304,36.058246033567045,30.19145296830838,43.75203579471262,7.8055527136230225,6.242048924458661,9.600085465559522,26.813665885315345,22.541693080753475,32.664710215642145,1.4398818781962053,1.20039863405027,1.7625081569770518,5.179595514126405,4.2649161799898305,6.286091090781095,1.9689135849731967,3.0043677335638197,0.205078116446689
Knox,208,765,2329,8.040926113206272,6.820886619070702,9.271019954541563,2.5360865643337687,2.0381663385878124,3.0305986774427933,5.053154199339911,4.35359510592795,5.720848565425908,0.43959623252878655,0.37022412531542664,0.5054871759821751,1.440987212158778,1.2004393662875565,1.667060982722099,0.6742244715579692,0.7006300168452257,0.0669133230375778
La Salle,331,1082,5124,34.19675857030481,29.413549729759232,41.32318558810158,6.9461885741929335,5.7250860894117395,8.490184632396359,25.707876308251024,22.211581956055948,31.073115718295593,1.6222433245578085,1.3974319785302824,1.970110876763695,4.950728800180419,4.1394695780388915,5.911634498368764,1.7561312433608567,2.936452840522688,0.23518158440460263
Lamar,3413,10378,37336,12.89883051691517,10.936258732215856,15.751724457723798,4.493839835804204,3.7352080510212478,5.693343872428334,7.608645759160572,6.423611861474165,9.108098562412255,0.8221708389536106,0.6965697422520043,0.9985788330486802,2.2787549864849166,1.8953511355667163,2.8395847493434827,1.1722618268815306,0.9866017652475418,0.12421530413590878
Lamb,816,2989,8906,10.956133423343756,9.683181728870304,13.049492456037102,3.0163772374529465,2.5887076160102915,3.6661196184510607,7.4259244354497564,6.52522338143279,8.741527112798408,0.5147612195820856,0.4513662685368206,0.6141172216484573,1.8366550049718098,1.5817021008264815,2.2075719071920066,0.7928443278569615,0.9694060090463776,0.07781268559490978
Lampasas,1120,4293,17849,14.264157640534169,12.238611026466723,16.68195502317377,4.19090428693705,3.3846039262468155,5.121321828093607,8.895767147748721,7.639378779230796,10.280948727852739,1.2174610560520671,1.0457690204895647,1.4357191774111655,2.387857299089897,2.0423081510107246,2.8282980412777716,1.083600052285861,1.1270239217956748,0.18065298992884882
Lavaca,1252,4041,15278,16.0369148712332,13.570447601783151,19.066847778371052,5.319047704016896,4.288086718593712,6.389331468736872,9.630926761894289,8.229374775508054,11.159083512935432,1.171376829160838,0.9829717707867115,1.3838597528742016,2.7373870136799177,2.3108395621704063,3.259434176208874,1.3696724881357407,1.198471083463986,0.1724050926129855
Lee,1015,3272,13953,19.191541806881617,16.08739948286294,22.735261616334935,5.581410371482113,4.426760657175869,6.801112522946093,12.300288854379344,10.515300424043788,14.482853803438637,1.343510631018761,1.1356501738109872,1.6016838203757746,3.1232301671164064,2.6186620243842267,3.727523910556374,1.4378239914585766,1.4974111375104062,0.19925790387601133
Leon,957,3193,12388,11.915150263974876,10.342476488607872,14.03812856643695,3.928145975931021,3.3006817997129843,4.789255751196296,7.125323346144803,6.264106956155757,8.26499975815703,0.8719943648314981,0.7556365635254025,1.027817778441588,2.0934464766575163,1.795280670868237,2.5070912785544457,1.0368085222424088,0.9277914440110321,0.13170110561274428
Liberty,8129,27727,72416,9.937610399354309,8.453445905854334,11.50922951134009,3.2755715225546833,2.7059844076983017,3.885477450509787,6.201959131608822,5.386510622969489,7.1684150413963295,0.47212196101669696,0.40189775617888424,0.5498833029918541,1.7625649154159282,1.4848463591840981,2.071714840894635,0.8622354150162053,0.8272084451280441,0.07166069339818935
Limestone,1255,4248,16747,11.83032156287165,10.095406318781661,14.055929498758827,3.6941709740632698,3.06601446548603,4.432758183655432,7.434338287297204,6.483717717043033,8.633661111045546,0.7897525950549451,0.6763338029019634,0.9406678187549717,2.055308642057863,1.72390439869455,2.4517746008661825,0.9631234736188967,0.9647799359931689,0.1193452243321203
Lipscomb,173,634,2099,16.3055552354531,13.919511398691787,18.81339473019728,4.57818265057923,3.768418171599396,5.572690876784249,10.640921668441297,9.150100323517517,12.105649331865774,1.0852300430855872,0.9181354799046191,1.2612644212837414,2.6736381093243677,2.2451271091444713,3.094508665724388,1.1922081866936947,1.315237194748761,0.16189707551370625
Live Oak,541,1845,9198,10.73310798460495,9.383287542945453,12.122979801541902,3.3050538143079957,2.752868193086972,3.8466274317060063,6.559442433627808,5.788964335761456,7.459350189837232,0.8947478850837007,0.7819493877304746,1.0191746164525912,1.8734665258541745,1.6173156421191024,2.1424372391728665,0.8755860627894074,0.863848526271058,0.1352686131781245
Llano,984,2899,18992,16.160512220192004,13.838481570558146,19.46966904363071,5.402169815819201,4.323939097798895,6.729085932739815,8.88192960692593,7.60021657682289,10.425277345519236,1.9105566674805137,1.6171880125914697,2.2932331346329837,2.8043086446268886,2.3477075288973586,3.4139584871133724,1.3975669990429345,1.1230437547763952,0.2833951273437251
Lubbock,19829,68894,232217,34.342190049691546,28.602919690581864,41.017528838460336,8.949747089137208,7.159348227784748,11.156735913395696,23.516959926068772,19.364089916176383,27.53771613816161,1.953620703275909,1.5980980791734536,2.3177694035512957,5.193496617873123,4.249617266463373,6.296147445601426,2.259632089758025,2.658599845363546,0.2807806551214238
Lynn,381,1369,4011,10.676247493632875,9.218034641494542,12.588018673355737,3.563119755932971,2.9997345815928536,4.389978892941287,6.471453768950647,5.607850607026813,7.4281371890507915,0.6877038385360186,0.590601261720637,0.8033677249691981,1.9074537810626744,1.6158170338041504,2.281839573878973,0.9396108936915228,0.8612246389938967,0.10426841476684576
Madison,920,2508,10314,14.665075463429947,12.498056666791745,17.233984998889675,4.57301297116612,3.871569429226933,5.469395471455831,9.273309570575115,7.9002765602219025,10.75280057385155,0.7987950147614677,0.6743528824727693,0.9447878941955434,2.475418367017227,2.121675470464632,2.944266754721601,1.193613026781681,1.1693447971660462,0.11892333685414613
Marion,411,1493,7667,11.364722356890976,9.928515425742365,13.420422878166459,3.1088494917213403,2.6437626853194205,3.826863961034454,7.345840132232196,6.426235021963336,8.605653755634577,0.9271706600033196,0.8092028842692506,1.0992331009533007,1.9147163014615707,1.6581626834138952,2.3239110627811024,0.8212594153106564,0.950955903412242,0.14041254288244137
Martin,350,1443,3423,10.050125711927883,8.626419229141957,11.993325171551698,3.1468324502549043,2.7038189100841845,3.9294089203257347,6.350847993326686,5.563987047514614,7.516872789536891,0.5565781027566208,0.47650186923674487,0.6669420510675922,1.7632610075457325,1.5042632305453683,2.1337872627919596,0.834771734646283,0.8454679502648286,0.084162341745699
Mason,165,653,3113,17.61373061113214,15.402268565130774,20.584070530967796,4.4759742365847375,3.78110539766092,5.420958519220422,11.542117448032688,10.128158259570883,13.342159544814505,1.6488396307296194,1.4303294981446952,1.9531866092198913,2.816931943024454,2.4118856776815174,3.3878914798842366,1.165341778161011,1.4089196353109283,0.24388049152227045
Matagorda,2636,7705,26018,11.701812492416154,10.174169713605563,14.15186182805384,4.109663193503904,3.4408093544801055,5.145621273904769,6.925856510960201,6.0772560691351964,8.246364404092954,0.6624660512484115,0.5701349075872019,0.8128877979624349,2.087631982002166,1.7945280192203428,2.5839119873075616,1.0774574201196092,0.907078348457079,0.10008115557535184
Maverick,4886,14786,38090,10.90147598395538,9.464014479585613,12.675987643794933,3.3760624153677616,2.7650858273075056,4.072218398085774,7.15968325779305,6.288538174914741,8.25566741750964,0.3762174112094633,0.32766291339924597,0.44008717377069934,1.8802887850746168,1.6027237566094126,2.2145882905041536,0.8873849724044517,0.9350956602569495,0.05718191717245076
McCulloch,362,1350,5740,13.127175510328335,11.34002318753834,15.396884851737912,3.9402966827590333,3.3297595528170225,4.845960047446984,8.029454831677619,7.019002876205428,9.422084538430651,1.1585274432578339,0.9956610241590694,1.3693675495139108,2.242211932360898,1.9140598127073727,2.7352354302249577,1.0337073661587763,1.031962353440604,0.17394167338137786
McLennan,17117,58112,193354,28.985727725751275,23.72234124836334,35.794182382556606,7.561428830378438,6.072783242108801,9.566525040002585,19.846861751129836,16.50335146836201,24.626107168462944,1.498295801011988,1.2269242065941648,1.8672369410005927,4.409917781884976,3.605144520075523,5.623168081958992,1.9059884582847317,2.3004706187886317,0.21620258380267826
McMullen,27,113,428,27.36774778503027,24.78482896400154,30.13467597616311,5.496615253807638,4.770411858897489,6.230885595480051,19.805571679420215,18.098543628636357,21.569774744918313,2.104171694163886,1.852428824668205,2.3833618627112694,4.174194906317551,3.708098757265672,4.731983241528162,1.4427230244621079,2.4184042508437584,0.3144522695463758
Medina,3043,10799,40955,15.939525197257318,13.57293961766463,18.726247038620293,4.433153533064232,3.6415729335539284,5.342473028281234,10.540260009369375,8.987358922334574,12.308302727898257,1.0032774645905618,0.8476988858501371,1.178048009451769,2.5948747301319695,2.171863029974831,3.0693729523877917,1.146113024274801,1.298912643385069,0.1482908528439979
Menard,84,319,1555,10.748373484894657,9.32783303884008,12.45887470874484,2.806107073195869,2.357973393397735,3.2952911112085137,7.081968154806335,6.160017544428422,8.165802600206131,0.8553379824339579,0.7361654018610778,1.0051637146288925,1.7957719655925803,1.540268494468881,2.1313142699289864,0.7419668075433845,0.9266984645886167,0.12826382506004153
Midland,14732,41463,120913,10.992953397957326,9.519918024893354,13.07230953918187,4.30829538647858,3.6671342716271393,5.227961109606941,6.1366441978873265,5.250678642163215,7.176384380903343,0.6018002576833926,0.5104405622533611,0.7263154476921257,2.0402238852593024,1.729823009921451,2.4814575001941903,1.1337155478685004,0.8193289048860775,0.09092903988906353
Milam,1468,5044,19439,14.970388469871214,12.943063753038475,17.77833461178608,4.582275143261921,3.902372119699162,5.624191500380853,9.317685478683325,8.141309711012866,10.972163711371676,1.0581600802312456,0.9107361770828429,1.2517579949085889,2.521368075860546,2.132192599474019,3.0194767644668192,1.1976839135840702,1.1700965292525134,0.15792016366914768
